class,subclass,PrXs,pid,marketloss,share,freq,duration
Marine Hull,Main,Excess,MH_main_3742,733.4933647,0.022079,1,0.996577687
Marine Hull,Main,Excess,MH_main_4620,362.5526518,0.022079,3,0.996577687
Marine Hull,Main,Excess,MH_main_4620,824400.1676,0.022079,3,0.996577687
Marine Hull,Main,Excess,MH_main_4620,64755.65017,0.022079,3,0.996577687
Marine Hull,Main,Excess,MH_main_5494,18460000.18,0.056,1,0.996577687
Marine Hull,Main,Excess,MH_main_2528,546396.609,0.032203,4,0.996577687
Marine Hull,Main,Excess,MH_main_2528,5671.831817,0.032203,4,0.996577687
Marine Hull,Main,Excess,MH_main_2528,3812.688259,0.032203,4,0.996577687
Marine Hull,Main,Excess,MH_main_2528,1882.122784,0.032203,4,0.996577687
Marine Hull,Main,Excess,MH_main_3683,67545.68233,0.032726,3,0.761122519
Marine Hull,Main,Excess,MH_main_3683,1316560.533,0.032726,3,0.761122519
Marine Hull,Main,Excess,MH_main_3683,860169.5899,0.032726,3,0.761122519
Marine Hull,Main,Excess,MH_main_4364,64089.79438,0.031806,5,1.503080082
Marine Hull,Main,Excess,MH_main_4364,2077.909828,0.031806,5,1.503080082
Marine Hull,Main,Excess,MH_main_4364,2908.885116,0.031806,5,1.503080082
Marine Hull,Main,Excess,MH_main_4364,228049.739,0.031806,5,1.503080082
Marine Hull,Main,Excess,MH_main_4364,138094.3847,0.031806,5,1.503080082
Marine Hull,Main,Excess,MH_main_4364,591.3978495,0.031806,5,1.503080082
Marine Hull,Main,Excess,MH_main_4364,242608.3129,0.031806,5,1.503080082
Marine Hull,Main,Excess,MH_main_4364,168988.5556,0.031806,5,1.503080082
Marine Hull,Main,Excess,MH_main_2529,531856.2609,0.027049,1,0.996577687
Marine Hull,Main,Excess,MH_main_3102,4258.941424,0.072248,1,0.999315537
Marine Hull,Main,Excess,MH_main_3684,41361.42857,0.07,2,1.497604381
Marine Hull,Main,Excess,MH_main_3684,339572.8571,0.07,2,1.497604381
Marine Hull,Main,Excess,MH_main_2525,4275.2,0.025,1,1.303216975
Marine Hull,Main,Excess,MH_main_3278,222089.0233,0.0250002,1,0.999315537
Marine Hull,Main,Excess,MH_main_4807,39564.08349,0.0250002,2,1.023956194
Marine Hull,Main,Excess,MH_main_4807,262712.6983,0.0250002,2,1.023956194
Marine Hull,Main,Excess,MH_main_3185,13844.1,0.1,1,0.999315537
Marine Hull,Main,Excess,MH_main_2587,6336,0.05,2,0.996577687
Marine Hull,Main,Excess,MH_main_2587,1820,0.05,2,0.996577687
Marine Hull,Main,Excess,MH_main_3168,2363,0.05,2,0.999315537
Marine Hull,Main,Excess,MH_main_3168,9904.6,0.05,2,0.999315537
Marine Hull,Main,Excess,MH_main_2588,8185297.143,0.035,2,0.996577687
Marine Hull,Main,Excess,MH_main_2588,44836.63714,0.035,2,0.996577687
Marine Hull,Main,Excess,MH_main_2588,975.1428571,0.035,2,0.996577687
Marine Hull,Main,Excess,MH_main_2589,21579,0.01,4,0.996577687
Marine Hull,Main,Excess,MH_main_2589,21309,0.01,4,0.996577687
Marine Hull,Main,Excess,MH_main_2589,2346,0.01,4,0.996577687
Marine Hull,Main,Excess,MH_main_2589,2445,0.01,4,0.996577687
Marine Hull,Main,Excess,MH_main_2589,515.7,0.01,4,0.996577687
Marine Hull,Main,Excess,MH_main_3169,3177,0.01,2,0.999315537
Marine Hull,Main,Excess,MH_main_3169,662521,0.01,2,0.999315537
Marine Hull,Main,Excess,MH_main_3169,396629,0.01,2,0.999315537
Marine Hull,Main,Excess,MH_main_2630,506111.2,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2630,7722.732,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2630,2863361.2,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2630,4025.6,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2630,597811.2,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2630,342898.8,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2630,322604.4,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2630,311155.2,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2630,585013.6,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2630,2347.184,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2630,9010,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2630,9824.8,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2630,348947.6,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2630,548724.4,0.025,12,1.248459959
Marine Hull,Main,Excess,MH_main_2631,2267.86,0.025,4,1.248459959
Marine Hull,Main,Excess,MH_main_2631,1108444.4,0.025,4,1.248459959
Marine Hull,Main,Excess,MH_main_2631,3286032.8,0.025,4,1.248459959
Marine Hull,Main,Excess,MH_main_2631,1232104.8,0.025,4,1.248459959
Marine Hull,Main,Excess,MH_main_2631,323994.8,0.025,4,1.248459959
Marine Hull,Main,Excess,MH_main_2621,29323.70197,0.13636,1,0.996577687
Marine Hull,Main,Excess,MH_main_2621,53532.34233,0.13636,1,0.996577687
Marine Hull,Main,Excess,MH_main_2621,1688156.134,0.13636,1,0.996577687
Marine Hull,Main,Excess,MH_main_2620,2524869.617,0.04865475,1,0.996577687
Marine Hull,Main,Excess,MH_main_2620,32897.24641,0.04865475,1,0.996577687
Marine Hull,Main,Excess,MH_main_2620,12768.5375,0.04865475,1,0.996577687
Marine Hull,Main,Excess,MH_main_3680,2335.385542,0.0415,3,0.996577687
Marine Hull,Main,Excess,MH_main_3680,778.3614458,0.0415,3,0.996577687
Marine Hull,Main,Excess,MH_main_3680,7157.831325,0.0415,3,0.996577687
Marine Hull,Main,Excess,MH_main_2632,4256.023684,0.046268657,2,0.996577687
Marine Hull,Main,Excess,MH_main_2632,3137.631594,0.046268657,2,0.996577687
Marine Hull,Main,Excess,MH_main_3217,272456.4129,0.045833333,1,0.999315537
Marine Hull,Main,Excess,MH_main_4703,222757.5535,0.04255,3,1.500342231
Marine Hull,Main,Excess,MH_main_4703,766888.3525,0.04255,3,1.500342231
Marine Hull,Main,Excess,MH_main_4703,436076.7262,0.04255,3,1.500342231
Marine Hull,Main,Excess,MH_main_4703,490256.0588,0.04255,3,1.500342231
Marine Hull,Main,Primary,MH_main_2644,60000,0.049342,1,0.996577687
Marine Hull,Main,Primary,MH_main_3308,225207.616,0.048214,4,0.999315537
Marine Hull,Main,Primary,MH_main_3308,7507.881528,0.048214,4,0.999315537
Marine Hull,Main,Primary,MH_main_3308,26990.03194,0.048214,4,0.999315537
Marine Hull,Main,Primary,MH_main_3308,8293.974779,0.048214,4,0.999315537
Marine Hull,Main,Primary,MH_main_3308,9656.77604,0.048214,4,0.999315537
Marine Hull,Main,Primary,MH_main_3953,9695.2,0.05,3,0.996577687
Marine Hull,Main,Primary,MH_main_3953,4742.968,0.05,3,0.996577687
Marine Hull,Main,Primary,MH_main_3953,775000,0.05,3,0.996577687
Marine Hull,Main,Primary,MH_main_3953,403052.682,0.05,3,0.996577687
Marine Hull,Main,Primary,MH_main_3953,94330.4,0.05,3,0.996577687
Marine Hull,Main,Primary,MH_main_3953,5716.2,0.05,3,0.996577687
Marine Hull,Main,Primary,MH_main_3887,13519.88933,0.15,1,0.996577687
Marine Hull,Main,Primary,MH_main_3887,9098.466667,0.15,1,0.996577687
Marine Hull,Main,Excess,MH_main_2671,350859.455,0.041026,1,0.996577687
Marine Hull,Main,Excess,MH_main_2671,96937.93204,0.041026,1,0.996577687
Marine Hull,Main,Excess,MH_main_2767,252645.69,0.0749945,2,1.119780972
Marine Hull,Main,Excess,MH_main_2767,1133.943156,0.0749945,2,1.119780972
Marine Hull,Main,Excess,MH_main_3445,340130.9429,0.0749945,2,0.999315537
Marine Hull,Main,Excess,MH_main_3445,250080.6472,0.0749945,2,0.999315537
Marine Hull,Main,Excess,MH_main_2682,266658.3311,0.086957,2,0.996577687
Marine Hull,Main,Excess,MH_main_2682,193689.5374,0.086957,2,0.996577687
Marine Hull,Main,Excess,MH_main_3261,3600.0144,0.083333,4,0.999315537
Marine Hull,Main,Excess,MH_main_3261,200130.8125,0.083333,4,0.999315537
Marine Hull,Main,Excess,MH_main_3261,452743.313,0.083333,4,0.999315537
Marine Hull,Main,Excess,MH_main_3261,3935.154141,0.083333,4,0.999315537
Marine Hull,Main,Excess,MH_main_3261,32464.55666,0.083333,4,0.999315537
Marine Hull,Main,Excess,MH_main_3900,10355.51942,0.083333,6,0.996577687
Marine Hull,Main,Excess,MH_main_3900,642929.6809,0.083333,6,0.996577687
Marine Hull,Main,Excess,MH_main_3900,2568.096672,0.083333,6,0.996577687
Marine Hull,Main,Excess,MH_main_3900,93549.853,0.083333,6,0.996577687
Marine Hull,Main,Excess,MH_main_3900,78701.96801,0.083333,6,0.996577687
Marine Hull,Main,Excess,MH_main_3900,7447.677391,0.083333,6,0.996577687
Marine Hull,Main,Excess,MH_main_3304,301612.02,0.025,1,0.999315537
Marine Hull,Main,Excess,MH_main_2703,5029.460834,0.024799875,11,1.497604381
Marine Hull,Main,Excess,MH_main_2703,2729.852469,0.024799875,11,1.497604381
Marine Hull,Main,Excess,MH_main_2703,27329.97646,0.024799875,11,1.497604381
Marine Hull,Main,Excess,MH_main_2703,776.6692372,0.024799875,11,1.497604381
Marine Hull,Main,Excess,MH_main_2703,160050.0003,0.024799875,11,1.497604381
Marine Hull,Main,Excess,MH_main_2703,6500.032762,0.024799875,11,1.497604381
Marine Hull,Main,Excess,MH_main_2703,452432.3933,0.024799875,11,1.497604381
Marine Hull,Main,Excess,MH_main_2703,8500.042843,0.024799875,11,1.497604381
Marine Hull,Main,Excess,MH_main_2703,41422.28539,0.024799875,11,1.497604381
Marine Hull,Main,Excess,MH_main_2703,38548.1943,0.024799875,11,1.497604381
Marine Hull,Main,Excess,MH_main_2703,3676.228207,0.024799875,11,1.497604381
Marine Hull,Main,Excess,MH_main_3566,437368.2799,0.04938975,6,0.996577687
Marine Hull,Main,Excess,MH_main_3566,153559.9998,0.04938975,6,0.996577687
Marine Hull,Main,Excess,MH_main_3566,454829.7309,0.04938975,6,0.996577687
Marine Hull,Main,Excess,MH_main_3566,4001.032603,0.04938975,6,0.996577687
Marine Hull,Main,Excess,MH_main_3566,4111.197161,0.04938975,6,0.996577687
Marine Hull,Main,Excess,MH_main_3566,175008.1059,0.04938975,6,0.996577687
Marine Hull,Main,Excess,MH_main_4397,363049.9648,0.0250016,5,0.996577687
Marine Hull,Main,Excess,MH_main_4397,384106.6172,0.0250016,5,0.996577687
Marine Hull,Main,Excess,MH_main_4397,6296.397031,0.0250016,5,0.996577687
Marine Hull,Main,Excess,MH_main_4397,478676.5647,0.0250016,5,0.996577687
Marine Hull,Main,Excess,MH_main_4397,34049.82081,0.0250016,5,0.996577687
Marine Hull,Main,Excess,MH_main_5272,49300.17366,0.01500015,3,0.996577687
Marine Hull,Main,Excess,MH_main_5272,1499.985,0.01500015,3,0.996577687
Marine Hull,Main,Excess,MH_main_5272,268470.6486,0.01500015,3,0.996577687
Marine Hull,Main,Excess,MH_main_3531,101760.6702,0.066667,2,0.996577687
Marine Hull,Main,Excess,MH_main_3531,6812.862436,0.066667,2,0.996577687
Marine Hull,Main,Excess,MH_main_3531,219837.1008,0.066667,2,0.996577687
Marine Hull,Main,Excess,MH_main_3531,50092.67254,0.066667,2,0.996577687
Marine Hull,Main,Excess,MH_main_3531,2019.139904,0.066667,2,0.996577687
Marine Hull,Main,Excess,MH_main_4363,20758.434,0.1,1,1.503080082
Marine Hull,Main,Excess,MH_main_4363,435681,0.1,1,1.503080082
Marine Hull,Main,Excess,MH_main_3991,485241.5698,0.081819,1,0.996577687
Marine Hull,Main,Primary,MH_main_3023,213633.4251,0.074866,2,0.999315537
Marine Hull,Main,Primary,MH_main_3023,6007.399888,0.074866,2,0.999315537
Marine Hull,Main,Excess,MH_main_2720,934065.728,0.05,1,1.04312115
Marine Hull,Main,Excess,MH_main_2721,290786.284,0.025,1,0.996577687
Marine Hull,Main,Excess,MH_main_3992,1958.912,0.025,8,0.996577687
Marine Hull,Main,Excess,MH_main_3992,344596.82,0.025,8,0.996577687
Marine Hull,Main,Excess,MH_main_3992,263546.712,0.025,8,0.996577687
Marine Hull,Main,Excess,MH_main_3992,5219761.708,0.025,8,0.996577687
Marine Hull,Main,Excess,MH_main_3992,434006.28,0.025,8,0.996577687
Marine Hull,Main,Excess,MH_main_3992,209373.412,0.025,8,0.996577687
Marine Hull,Main,Excess,MH_main_3992,249951.408,0.025,8,0.996577687
Marine Hull,Main,Excess,MH_main_3992,10496.952,0.025,8,0.996577687
Marine Hull,Main,Excess,MH_main_3992,2704.86,0.025,8,0.996577687
Marine Hull,Main,Excess,MH_main_3993,72653.516,0.025,1,0.996577687
Marine Hull,Main,Primary,MH_main_2710,91073,0.05,1,0.996577687
Marine Hull,Main,Excess,MH_main_2435,4838.2,0.05,1,3.58384668
Marine Hull,Main,Excess,MH_main_3310,2847,0.1,2,0.999315537
Marine Hull,Main,Excess,MH_main_3310,2675.3,0.1,2,0.999315537
Marine Hull,Main,Excess,MH_main_3956,81533.5,0.1,2,0.996577687
Marine Hull,Main,Excess,MH_main_3956,6686.1,0.1,2,0.996577687
Marine Hull,Main,Excess,MH_main_4846,4714.536911,0.0888889,2,0.999315537
Marine Hull,Main,Excess,MH_main_4846,312351.036,0.0888889,2,0.999315537
Marine Hull,Main,Excess,MH_main_2864,63776.82088,0.03869,1,1.49486653
Marine Hull,Main,Excess,MH_main_3743,429767.07,0.05,2,1.500342231
Marine Hull,Main,Excess,MH_main_3743,263081.364,0.05,2,1.500342231
Marine Hull,Main,Excess,MH_main_3744,162864.58,0.05,1,1.500342231
Marine Hull,Main,Excess,MH_main_5031,88402.703,0.1,3,0.996577687
Marine Hull,Main,Excess,MH_main_5031,86929.638,0.1,3,0.996577687
Marine Hull,Main,Excess,MH_main_5031,3095446.769,0.1,3,0.996577687
Marine Hull,Main,Primary,MH_main_5032,339795.486,0.1,1,0.996577687
Marine Hull,Main,Excess,MH_main_2769,1584.733894,0.09996,1,0.996577687
Marine Hull,Main,Excess,MH_main_4960,1447117.487,0.07337,1,0.996577687
Marine Hull,Main,Excess,MH_main_4960,67023.17568,0.07337,1,0.996577687
Marine Hull,Main,Excess,MH_main_2776,7801.472,0.125,3,0.996577687
Marine Hull,Main,Excess,MH_main_2776,80867.44,0.125,3,0.996577687
Marine Hull,Main,Excess,MH_main_2776,3306.56,0.125,3,0.996577687
Marine Hull,Main,Excess,MH_main_2776,69016.88,0.125,3,0.996577687
Marine Hull,Main,Excess,MH_main_3446,81148.88115,0.04999995,2,0.999315537
Marine Hull,Main,Excess,MH_main_3446,1372.601373,0.04999995,2,0.999315537
Marine Hull,Main,Excess,MH_main_2791,7740.544,0.05,1,0.996577687
Marine Hull,Main,Primary,MH_main_3447,508.8585967,0.134615,2,0.999315537
Marine Hull,Main,Primary,MH_main_3447,56939.85291,0.134615,2,0.999315537
Marine Hull,Main,Primary,MH_main_4183,51777.59388,0.134615,5,0.996577687
Marine Hull,Main,Primary,MH_main_4183,28684.8219,0.134615,5,0.996577687
Marine Hull,Main,Primary,MH_main_4183,64203.98618,0.134615,5,0.996577687
Marine Hull,Main,Primary,MH_main_4183,109375.0184,0.134615,5,0.996577687
Marine Hull,Main,Primary,MH_main_4183,321660.3231,0.134615,5,0.996577687
Marine Hull,Main,Primary,MH_main_5033,7698.947368,0.133,2,0.410677618
Marine Hull,Main,Primary,MH_main_5033,273852.782,0.133,2,0.410677618
Marine Hull,Main,Excess,MH_main_3015,59453.1511,0.06585,2,0.999315537
Marine Hull,Main,Excess,MH_main_3015,93276.23386,0.06585,2,0.999315537
Marine Hull,Main,Excess,MH_main_3516,1441.021862,0.0508875,1,0.996577687
Marine Hull,Main,Excess,MH_main_3589,231628.0307,0.0244375,1,0.996577687
Marine Hull,Main,Excess,MH_main_2868,325027.5653,0.075,3,0.996577687
Marine Hull,Main,Excess,MH_main_2868,21525287.01,0.075,3,0.996577687
Marine Hull,Main,Excess,MH_main_2868,3242.381333,0.075,3,0.996577687
Marine Hull,Main,Excess,MH_main_3448,18922.708,0.075,5,0.999315537
Marine Hull,Main,Excess,MH_main_3448,285570.0013,0.075,5,0.999315537
Marine Hull,Main,Excess,MH_main_3448,16273.51467,0.075,5,0.999315537
Marine Hull,Main,Excess,MH_main_3448,7641.406667,0.075,5,0.999315537
Marine Hull,Main,Excess,MH_main_3448,6941.373333,0.075,5,0.999315537
Marine Hull,Main,Excess,MH_main_3448,116590.716,0.075,5,0.999315537
Marine Hull,Main,Excess,MH_main_5414,55178.54143,0.07,4,0.996577687
Marine Hull,Main,Excess,MH_main_5414,517775.9414,0.07,4,0.996577687
Marine Hull,Main,Excess,MH_main_5414,3640.557143,0.07,4,0.996577687
Marine Hull,Main,Excess,MH_main_5414,212288.1357,0.07,4,0.996577687
Marine Hull,Main,Excess,MH_main_5414,8133.292857,0.07,4,0.996577687
Marine Hull,Main,Excess,MH_main_5414,157796.8186,0.07,4,0.996577687
Marine Hull,Main,Excess,MH_main_5414,414220.7529,0.07,4,0.996577687
Marine Hull,Main,Excess,MH_main_3689,12700.0062,0.050403125,3,1.497604381
Marine Hull,Main,Excess,MH_main_3689,271839.6925,0.050403125,3,1.497604381
Marine Hull,Main,Excess,MH_main_3689,339252.5761,0.050403125,3,1.497604381
Marine Hull,Main,Excess,MH_main_4998,1195042.337,0.08965515,5,0.999315537
Marine Hull,Main,Excess,MH_main_4998,41771.86364,0.08965515,5,0.999315537
Marine Hull,Main,Excess,MH_main_4998,577.5462982,0.08965515,5,0.999315537
Marine Hull,Main,Excess,MH_main_4998,962679.7791,0.08965515,5,0.999315537
Marine Hull,Main,Excess,MH_main_4998,149117.0334,0.08965515,5,0.999315537
Marine Hull,Main,Excess,MH_main_4998,139999.9888,0.08965515,5,0.999315537
Marine Hull,Main,Excess,MH_main_4998,2367619.261,0.08965515,5,0.999315537
Marine Hull,Main,Excess,MH_main_2869,169640.3948,0.042857,4,0.996577687
Marine Hull,Main,Excess,MH_main_2869,63148.44016,0.042857,4,0.996577687
Marine Hull,Main,Excess,MH_main_2869,40373.16191,0.042857,4,0.996577687
Marine Hull,Main,Excess,MH_main_2869,10830.5621,0.042857,4,0.996577687
Marine Hull,Main,Excess,MH_main_3449,3356.829255,0.035714,3,0.999315537
Marine Hull,Main,Excess,MH_main_3449,1540.829927,0.035714,3,0.999315537
Marine Hull,Main,Excess,MH_main_3449,2219.328555,0.035714,3,0.999315537
Marine Hull,Main,Excess,MH_main_2870,545000,0.05,2,1.49486653
Marine Hull,Main,Excess,MH_main_2870,7488000,0.05,2,1.49486653
Marine Hull,Main,Excess,MH_main_2870,123929.868,0.05,2,1.49486653
Marine Hull,Main,Excess,MH_main_2870,139835.542,0.05,2,1.49486653
Marine Hull,Main,Excess,MH_main_2871,33813.86535,0.01723,2,1.49486653
Marine Hull,Main,Excess,MH_main_2871,3780.998259,0.01723,2,1.49486653
Marine Hull,Main,Excess,MH_main_2871,29088.00929,0.01723,2,1.49486653
Marine Hull,Main,Excess,MH_main_2871,205082.1532,0.01723,2,1.49486653
Marine Hull,Main,Excess,MH_main_2871,210614.881,0.01723,2,1.49486653
Marine Hull,Main,Excess,MH_main_3746,268974.1584,0.13041,1,1.500342231
Marine Hull,Main,Excess,MH_main_2872,216216.8,0.025,3,0.996577687
Marine Hull,Main,Excess,MH_main_2872,371535.2,0.025,3,0.996577687
Marine Hull,Main,Excess,MH_main_2872,8226,0.025,3,0.996577687
Marine Hull,Main,Excess,MH_main_3450,221918,0.05,2,0.999315537
Marine Hull,Main,Excess,MH_main_3450,467784,0.05,2,0.999315537
Marine Hull,Main,Excess,MH_main_4185,15272.2,0.05,2,0.996577687
Marine Hull,Main,Excess,MH_main_4185,4973,0.05,2,0.996577687
Marine Hull,Main,Excess,MH_main_5036,2721,0.05,1,0.996577687
Marine Hull,Main,Excess,MH_main_3550,2126995.21,0.105,1,0.996577687
Marine Hull,Main,Excess,MH_main_4381,199045.2305,0.105,2,0.996577687
Marine Hull,Main,Excess,MH_main_4381,2911475.232,0.105,2,0.996577687
Marine Hull,Main,Excess,MH_main_2873,126208.2653,0.02375,1,0.996577687
Marine Hull,Main,Primary,MH_main_2794,1237.518375,0.071429,2,0.996577687
Marine Hull,Main,Primary,MH_main_2794,4608.219351,0.071429,2,0.996577687
Marine Hull,Main,Primary,MH_main_3388,19562.43546,0.086957,1,0.999315537
Marine Hull,Main,Primary,MH_main_3388,6585.323781,0.086957,1,0.999315537
Marine Hull,Main,Primary,MH_main_4101,4354.464354,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,38735.65874,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,9805.732106,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,2525.005225,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,50890.79849,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,2895.312895,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,6161.550562,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,1441.955142,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,5720.48752,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,2957.481657,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,362.4646625,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,341208.36,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,5027.552828,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,18978.93828,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,78910.12661,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,66990.15609,0.090909,9,0.996577687
Marine Hull,Main,Primary,MH_main_4101,7430.21373,0.090909,9,0.996577687
Marine Hull,Main,Excess,MH_main_2875,20350.96439,0.04000007,3,0.996577687
Marine Hull,Main,Excess,MH_main_2875,47929.41612,0.04000007,3,0.996577687
